feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_13,feature_16,feature_17,feature_18,feature_19,feature_20,feature_22,feature_23,feature_24,target
-3.81425,-3.57589,-0.50895,6.58737,2.97938,-1.8646839999999998,1.41795,3.13708,-4.91638,3.99762,0.70294,-0.30925,0.99949,0.22519,-0.49773,-4.37652,0.3965019999999999,13.15174,-0.22152,-0.95404,1.251464,0
0.07442,2.9553,2.41844,-5.1319,-3.30024,3.85703,-0.79487,2.92834,-3.95987,1.23009,0.65239,-1.08151,0.06474,-1.98288,-1.33966,5.1972,-2.39893,-1.58107,-4.38232,-4.48353,1.2416039999999997,0
0.56832,0.56106,2.86949,-3.2320359999999995,0.98129,-2.0555,1.63844,1.4124,0.63291,2.61457,-0.81209,0.26637,0.73163,3.65159,1.12327,-3.17598,-0.13574,-0.17426,3.99648,-1.84502,0.65296,0
-1.50892,-2.97472,-1.62127,3.8157240000000003,0.22863,0.064,1.65503,-4.76847,1.25361,-2.7283,1.10117,-0.29127,1.49342,-1.3348,1.10702,-1.30791,0.40779999999999994,-1.33388,-2.52247,7.90616,1.4800339999999998,0
-1.23102,1.76702,1.47513,-3.44823,0.34784,1.30424,-0.16334,2.97446,-3.80867,3.31483,-0.50232,-0.77063,-0.00545,0.44478,1.89865,1.56252,0.8361259999999999,1.733984,-4.5953,-5.54626,0.29411,0
0.56201,-1.42956,4.51803,0.16925,-0.39847,-3.034648,-1.62107,3.27516,-2.64587,1.28421,-1.31334,0.76199,-0.62876,-0.26036,0.83799,-2.58066,-1.4204,1.0038620000000003,4.59222,-3.55217,1.63235,0
3.24623,2.3233,2.28443,-2.8417839999999996,0.75803,-3.14897,-0.48655,3.07757,-1.89479,0.35088,0.7032,-0.87944,1.04984,0.12855,-0.6356,0.12147,-0.87738,-2.74645,1.83154,-5.69838,0.07944599999999999,0
0.30356,1.7937,-0.65553,0.026,-0.75448,-1.45694,-1.26232,-0.09349,0.56482,0.45198,1.34716,0.26204,-0.76169,-0.4696,1.10986,-1.26163,-2.23846,-1.49805,0.4908,-1.84024,1.09022,0
0.34503,0.16193,-2.13219,6.37444,-0.71753,-0.05398000000000001,-0.21398,0.71262,-3.59165,-1.54705,0.25524,0.47529,-1.69322,0.19368,1.36709,2.75377,0.64624,1.28666,-2.63274,3.16063,3.24606,0
4.7805,1.99818,1.86215,-1.70764,1.15225,-1.94978,-0.77781,0.7327,-0.96147,-0.60309,-1.24961,0.31932,0.24869,-0.86121,-1.02892,2.04005,0.63311,-7.87616,-0.97351,-2.65746,1.256456,0
0.9862,2.00358,-0.3677,2.71953,-2.15213,-3.291336,1.05547,3.48453,0.26701,-1.28484,0.89063,-1.66257,-0.50061,-0.22611,0.05741,1.38988,-0.124512,-0.46285,5.27801,-5.71715,1.88071,0
1.6536,-0.89746,0.1595,-0.57081,-0.45798,0.4334,1.47041,-2.13304,-1.27914,2.08885,0.1806,0.05923,-0.00287,0.09561,0.44312,-2.5514,-0.16044,-1.14663,-2.51465,1.97116,0.59801,0
1.60286,2.86126,1.53794,-3.96036,0.49937,-1.66958,2.13912,2.05815,-0.96052,1.40058,-0.81771,-0.16444,0.02543,0.0485,-1.0811,-0.82019,0.36346799999999996,-1.25378,0.09869,-6.23715,-0.71994,0
-0.33047,-2.13989,0.87148,0.95265,-3.28154,3.1559,-0.38284,0.70401,1.73903,2.05062,-1.15765,0.67056,-3.005,0.24638,0.88098,2.88552,-0.193716,-1.70118,3.00298,0.6993,2.495402,0
-2.84123,-1.14031,0.40168,0.925,0.68057,-0.42121,1.29879,0.74325,-2.35153,2.39007,-0.48259,-0.26246,-0.30012,-0.48288,1.53443,-1.96491,-0.28243,4.72256,-2.22048,-0.74955,0.74584,0
1.98925,3.07783,3.34666,-8.05294,-1.78237,2.95272,0.69735,-0.36541,-3.71493,0.88228,-0.93005,-1.90647,-0.61657,1.72896,0.61008,0.72775,1.18411,-3.48643,-5.80061,-1.52416,-0.84626,0
1.70926,-0.93494,-0.90645,1.59364,2.37088,0.547172,-0.08741,1.14789,1.09506,-0.87552,0.29137,0.17019,-0.65822,-1.72282,0.8244,5.05557,0.559968,-1.1662,0.57802,1.91406,0.496058,1
-0.06645,-0.556106,-1.44805,-0.83153,-1.34448,1.52095,0.89248,-2.96819,-0.54118,-0.89251,-1.30438,1.83135,0.14046,-2.90466,-0.58721,0.46355,1.82004,-2.9303,-5.04282,2.60654,0.342014,0
-1.2894,-1.4857159999999998,0.40061,0.59569,-0.34839,-0.51575,-0.75967,-0.04509,-2.54221,3.44964,0.96429,0.66093,0.61762,-1.03219,-1.32549,-4.33969,-1.32442,3.6698,-1.31338,-0.19366,0.43208,0
2.22707,1.6633580000000001,3.1307,-5.8564099999999994,2.0846,-1.00794,0.11441,0.43215,-0.07066,0.191,-0.05656,-0.72107,-0.57304,1.38913,-0.42135,-0.34706,-0.80403,-4.46609,-1.0121,-3.35812,-0.87833,0
1.0122,-1.78281,0.22521,-2.10318,1.08567,0.24483,0.41682,-1.93996,-0.6749,4.28519,-1.54797,0.22874,0.44372,1.37826,-1.03132,-4.49188,0.17398399999999997,0.78611,-2.52541,-0.36144,-0.17102999999999996,0
1.71263,-0.29975,0.78575,-2.93249,0.30915,0.00832,-0.10976,-2.82962,-1.20107,3.21129,-0.02782,-1.19702,-0.78003,-1.13084,0.52653,-4.69774,0.71894,-1.57856,-3.53403,0.94866,-0.11469,0
-4.73662,-4.70073,-2.38693,9.29514,1.90605,-3.27516,-0.42308,-1.94534,-0.44515,-0.1685,-0.60515,-1.05759,-0.48948,0.05164,1.11577,-4.51231,1.84857,7.21229,0.27782,6.49671,2.0016100000000003,0
0.4199,-3.46465,-2.05571,5.59699,0.63352,0.80072,0.82978,0.06055,-1.55481,-0.497,-0.64555,1.62781,0.02537,0.33579,0.11231,2.08415,1.21267,3.22473,-0.73421,3.73098,0.09209,0
-0.31832,0.27222,-1.07545,3.34516,-0.14886,-0.22505999999999998,-0.09884,0.19848,-2.23751,-2.98859,1.52827,1.0905,-0.81194,-1.01274,-0.54292,2.94905,0.64589,0.16171,-2.47105,2.60182,1.382046,0
1.89379,-0.10158,4.69828,-6.70145,-3.2108,3.66228,0.05661,-1.2443,-0.25833,1.97644,-0.68502,-1.16884,0.0043,-0.68992,-0.20912,-1.97551,0.48433,-2.37177,1.30156,1.81811,0.119492,0
0.008709999999999996,1.29646,-1.85473,0.72092,-0.22741,0.8060279999999999,1.02207,0.28207,-2.2288,-0.4297,-0.2573,0.38372,-0.61764,1.42349,-0.56856,0.3003,0.15274,4.60775,-2.71898,1.23753,-2.07682,1
-2.89212,-1.45307,-0.52939,2.69881,-0.47651,0.11811,0.57337,0.72997,-2.6551,0.78525,-0.8267,0.28921,-0.40122,-2.22518,-0.85794,0.36281,-0.10230599999999997,4.15077,-2.70543,0.32178,1.41263,0
0.49202,0.78126,1.48792,-3.29905,-3.9252,3.406346,-1.444,-0.4594,-1.42441,-1.39554,-0.21656,-0.91731,-0.56364,-0.70747,0.93674,4.00812,2.14036,-3.04179,-2.57054,1.54541,1.192264,0
-2.63196,-2.65063,1.505,2.456,-1.16083,1.1268220000000002,-1.15528,0.25025,-1.57718,-2.48718,-1.22983,1.90208,1.2269,-0.64349,0.00127,0.59569,-0.374734,4.12795,1.1071,4.06887,0.766514,0
1.63534,-0.03901,1.31615,-3.79598,-1.48551,2.58682,-0.26779,-1.59803,-1.32122,0.59609,1.26084,-1.89545,-0.39839,-0.76696,-0.37728,0.95765,0.48355,-3.4455,-3.79001,0.97305,-0.13707,0
-1.0441,0.95149,3.63121,-4.24747,-2.06684,-3.7221,-0.01021,1.62991,-2.71833,2.42885,0.31271,0.67224,-1.84052,0.22756,0.14782,-7.42982,-2.20739,5.03097,2.47272,-6.67633,-2.2317919999999996,0
-0.60235,-1.50637,1.57027,-3.25296,0.56852,0.804556,-1.76951,-2.66349,0.79588,2.72689,-0.49297,-1.26003,0.03291,0.05288,1.56608,-2.90544,-0.19571,-0.5332800000000001,-2.79208,0.70086,0.346466,0
0.68333,1.0832,1.61378,-0.57012,1.57163,-1.58089,-2.79447,0.9832,-0.7324,1.35296,0.80343,-1.00658,1.69446,0.82221,-0.95649,-1.23435,-1.424,-0.287634,0.39016,-1.01396,1.56869,0
0.27916,0.28174,2.29549,-3.04669,1.15835,-0.9988,-1.27806,-1.69658,-0.76575,4.11518,0.63217,0.07424,-0.13064,-0.86813,0.6588,-6.03183,-0.80189,-0.4152,-1.47191,0.38624,-0.133434,0
-0.88533,-0.24188,1.55605,0.86342,-1.5533,-1.53795,-0.15444,2.59281,1.09306,-2.76865,-1.45406,0.48323,0.24074,-0.67676,-0.96597,1.84113,0.06703400000000001,0.94265,5.6857,-2.34972,0.05584,0
-2.0673,-1.617274,2.41375,-0.46373999999999993,-0.90008,0.81526,0.83497,-0.44772,-0.34882,0.83,-0.2742,0.47704,-0.8207,0.57944,0.35174,-1.44142,-0.234836,1.62938,0.99973,2.91273,1.58237,0
-1.28225,-2.13898,1.50392,3.78907,-2.27967,-1.74221,0.28811,2.60826,-5.4624,-0.8126,0.45803,0.33837,-1.29857,1.29085,-1.49775,-0.95684,1.10591,7.74557,0.99714,-0.16892,0.36389,0
-2.0566,0.38231,-3.18515,5.08693,-0.43056,0.9969,0.43572,0.39291,-1.77681,-3.51234,-0.36812,-0.84086,0.60394,-1.33372,1.09598,4.40532,-1.14235,2.43209,-2.99674,3.26201,2.168108,0
2.75052,1.056836,-0.95239,4.43899,1.98701,-1.82901,-0.52632,1.72956,-2.95082,-2.53365,0.24942,-0.74739,-0.23759,-0.64483,0.8281,5.44455,-0.188474,-3.36655,-2.92251,0.85357,2.4023760000000003,0
-0.39857,-0.73393,2.08885,-2.29604,0.7368,-1.01614,-0.6634,-0.57364,-0.78739,5.86985,-0.98328,-0.89431,0.26782,0.67266,0.45795,-4.85409,0.67998,-0.38181,-1.64326,-2.28579,0.511208,0
3.10068,1.88281,2.32256,-2.72024,-1.55073,-4.06155,0.99282,2.9468,-2.83161,0.54257,1.06878,-0.52334,0.5836,0.18619,-1.4729,-1.07735,-0.01274400000000001,-1.3917,1.34195,-8.55785,0.09328,0
-0.92997,-0.38621,3.18127,-1.64937,-2.61716,1.8664,1.15892,0.74091,-0.35653,2.30339,-2.27278,0.19881,-0.66839,-0.14183,0.3127,-0.73461,0.08233200000000003,0.24409,2.19647,0.73515,2.28572,0
1.90775,-0.05526,2.95713,-0.25259,2.04226,-1.3944779999999999,0.13992,2.04519,1.1013,-0.33711,-1.08836,0.09677,-0.98502,-0.4475,-0.33649,1.90863,0.23947,-3.08303,3.96151,-0.24792,2.068272,0
-0.320736,0.51314,1.65708,-6.24333,1.42379,0.69219,-1.42857,-3.3461,-1.40119,1.6512,-0.58191,1.77869,-0.39635,-0.82217,-2.08415,-3.78934,-0.07788,-2.60072,-6.07572,0.7546,-0.526258,0
0.27013,0.22957199999999997,3.67226,-5.00473,-1.84215,2.94057,-0.49971,-0.09448,-0.98787,1.3633,0.60256,0.10291,-0.36218,-0.67095,-0.21676,0.94214,0.17082,-2.32938,-1.28959,0.07322,0.53587,0
-2.85688,-3.1807,-0.60148,5.60876,-0.26317,0.14545,-0.55533,0.45517,-0.20346,-0.22752,-0.35076,0.83685,-0.17295,-0.91275,-0.11248,1.36421,-1.94119,3.16493,1.06333,3.47564,2.7515,0
0.02581,-1.64818,2.96084,-2.89702,-0.8142,-0.13143,1.51127,-1.92434,-3.34985,0.58384,-0.56819,1.72336,0.10347,0.50076,1.15589,-3.0512,0.32116,0.16928,-3.8397,1.77672,0.1266,0
1.88919,2.33916,-0.67375,1.04221,3.04699,-0.73944,0.44057,1.51305,-0.24716,-2.5491,-0.57469,-1.57579,-0.31013,-1.46693,1.8098,5.54255,0.93394,-4.65879,-2.10701,-0.34213,1.64745,0
1.231,-0.03141,0.76952,-2.598472,-1.8857,2.39381,-0.82838,-1.73578,0.02486,0.77455,-0.29149,0.27914,-1.27578,0.486,1.54835,0.24707,-0.19960000000000003,-3.12481,-1.58922,1.94607,0.55727,0
-0.582876,-2.4576219999999998,-1.55276,3.84036,-1.8188,1.54519,-0.51005,-0.25698,0.22922,-0.55862,0.11778,0.88824,0.38255,-0.43733,1.03201,2.66249,0.56295,0.41527,-0.33026,2.70035,1.8250780000000002,0
-0.15374,-2.98918,1.70527,-1.163498,-0.67966,0.50537,-0.0738,-1.47607,1.02268,3.8509,-1.59803,0.45774,2.27094,1.28694,1.17908,-4.04148,-0.10642,0.51144,2.00529,1.84478,1.33634,0
-3.74573,-0.41453,-2.04284,5.12402,3.20473,-2.71107,0.42312,0.76691,-5.27221,-0.8111,-0.15641,1.89468,1.58045,0.33349,0.0153,-0.81665,-0.23589400000000005,4.718282,-6.45781,1.21644,0.79274,0
-0.62339,0.71409,1.04392,-1.43583,-1.47325,-2.068688,0.02917,0.8204,-4.18991,-0.17729,-0.75035,0.57605,-0.01791,-0.51572,-0.26734,-2.60879,0.17019,2.88094,-2.63593,-3.75109,-0.684878,0
-0.31803,-1.9947,-0.22005,2.29502,0.41595,-0.45138,0.24325,0.47755,-3.53424,1.40235,-1.01983,1.33637,-0.21496,-0.58683,-0.97658,-1.86971,-1.30096,6.08202,-1.49967,1.56003,-1.09839,0
0.20216,0.23169,0.64761,-1.64739,-2.65855,1.895176,-0.26002,-1.33188,-0.80416,1.08136,0.52921,-1.00769,1.09503,-0.38052,0.84501,0.90939,0.120242,-3.55366,-3.00751,0.64543,2.34176,0
2.30564,2.46687,-2.42375,3.21834,0.75128,-1.08788,0.0919,1.23288,-0.20306,-3.66369,-1.63054,1.41721,0.71313,0.7319,-0.21265,6.69653,1.114462,-5.65118,-1.94228,-0.67096,2.55065,0
-0.29564,0.25928,1.73625,-1.31797,0.08266,-0.9474,-0.11906,-0.28463,-2.10369,-0.66655,-1.39837,1.11019,0.29739,1.26549,2.04213,-1.25724,-0.6669,0.29388,-1.80009,0.47282,0.28611,0
-1.7581400000000003,-2.88843,1.3934,2.19271,0.54932,-0.52699,0.05186,1.62486,-1.36367,3.75276,-0.0966,0.03942,-0.79486,-1.47401,-1.16276,-1.9658,-0.1745,5.01314,0.86874,-0.81035,0.73478,0
0.819894,1.36259,4.40691,-6.43418,3.29706,0.00255,0.51783,0.65522,1.23078,0.28469,-0.82169,-0.36498,1.06618,0.89492,0.42317,-0.23457,-0.593202,-2.708086,0.7895,-1.33098,-0.94632,0
1.76501,3.4423,1.8431,-5.20435,0.78201,-2.95718,-0.68534,2.36512,-0.23986,-0.73089,-0.1475,-1.16701,1.12629,-0.3047,0.58209,-0.1768,-1.28516,-3.1194719999999996,0.88635,-8.114,-1.14817,0
0.78593,2.43299,2.21913,-4.97609,-3.49995,3.39747,0.33807,0.65687,-2.40524,1.11046,0.87625,-0.17123,-1.63946,0.57626,1.03086,2.7971,0.85929,-3.34418,-3.49513,-1.87212,1.27965,0
2.47151,0.22413,0.20097,4.08414,0.52457,-1.58086,0.37181,1.60905,0.55681,-1.9372,1.26458,0.46985,1.07506,-2.05721,0.59054,4.47008,-0.09829,-5.0731,2.4684,1.25343,4.50122,0
1.31925,-0.109212,2.67337,-2.81763,-1.56623,2.4332920000000002,1.11807,0.89171,-2.66179,-0.09395,1.08738,1.09366,-0.03644,1.567,-1.88516,2.07253,0.63309,-0.46986,-1.24795,1.26388,-0.02236,0
2.9841,1.31914,1.00894,-1.60849,2.09334,-0.487998,0.05071,0.2837,-1.63108,-3.58544,-0.08677,0.40567,-0.01927,0.87512,-0.36086,4.93049,1.006516,-6.56675,-4.06891,-0.68342,0.88574,0
-0.25662,-2.62449,0.54267,0.65814,-1.11228,1.224844,-0.30455,-1.32339,0.96685,2.36243,1.03383,-0.49004,0.17077,-1.42823,0.31315,-0.28891,-1.08954,-0.62605,0.20008,1.73291,2.24862,0
1.5714,-1.44448,3.02578,-2.31938,-1.65479,1.04101,0.34725,-1.47625,-1.6846,2.71612,0.57643,-0.17053,-0.83234,-0.44872,0.55075,-4.785,-1.85645,1.29907,0.92995,2.85799,-0.06996,0
-2.81602,-2.33514,-1.57806,5.1682,-0.28243,0.05024799999999998,-0.09327,-0.13465,-1.61667,-0.6936,-0.91825,-1.6592,2.61592,0.07775,-1.58326,0.19087,0.4805,4.81627,-1.07205,3.4125,1.4589840000000003,0
0.61646,0.636404,2.68837,-2.49198,1.14592,-0.30443800000000004,-1.20565,-0.97142,2.00362,-1.20104,0.31855,-0.60306,-0.05365,-2.09374,-0.51165,0.47959,0.88452,-5.24064,1.06521,1.60171,1.53255,0
-3.49806,-2.18535,0.56549,3.44985,2.45038,-2.41592,-1.75002,1.69787,-2.03772,4.59377,-0.11962,0.91986,0.72161,-0.27684,-0.61274,-5.16669,0.3979480000000001,8.27835,0.78736,-0.89019,1.35967,0
1.57046,1.21878,-1.47184,6.66004,1.00808,-1.04217,-0.65751,3.57773,-0.86797,-2.89402,0.66957,0.59989,-0.96183,0.87197,0.17114,5.7241,-0.562558,-1.4258,2.36573,-0.69906,3.71095,0
5.70325,3.3071,0.96108,1.31619,4.39667,-1.96558,-0.91939,3.91495,0.61724,-4.32391,0.28596,-0.19536,0.6766,-0.24553,-0.91351,10.43773,0.361952,-10.66836,0.7997,-1.9899,3.77652,0
3.94229,0.52941,0.66287,1.20642,2.22,-0.70495,1.11737,0.63623,-0.64135,-2.95959,-1.18215,1.05606,-0.19616,0.11017,0.30784,6.05033,1.14275,-7.34839,-1.55905,2.02271,3.11023,0
0.53315,-0.27301,2.48701,-0.8311019999999999,1.95413,-0.29145,-0.73285,-0.25887,-1.15263,-0.55941,-1.18257,1.47571,-0.36118,0.62022,-1.19657,0.37175,0.16424,-1.8907,-1.38107,2.61281,1.46985,0
-2.698022,-3.5333619999999994,-0.6345,5.2282,0.81234,-1.34173,0.55316,2.28906,-3.46382,2.91136,-1.45943,-0.44839,0.19361,-0.96745,0.58192,-2.63736,0.065362,9.13121,1.57885,0.87264,-0.17668,0
0.75907,-1.238622,2.56532,-0.964,-0.55476,1.997276,0.2917,-1.20109,-1.41169,-1.68844,0.86951,1.25164,-1.48034,0.64052,0.26129,0.69402,0.40609199999999995,0.23806,-0.29191,5.41196,-0.77279,0
2.72293,0.03366,-1.44253,4.82749,0.22413,-0.68893,1.22601,0.09816,2.12429,-4.19885,-0.89224,0.6556,-1.88753,-0.60842,-1.619,6.59899,0.85592,-7.34537,1.71826,3.14505,4.055724,0
0.67891,0.32279,3.03466,-4.78821,-1.64078,2.62578,0.65255,0.36262,-1.16349,3.39723,0.4646,-0.48539,-1.73212,0.16526,-0.06601,0.58742,-0.11604,-2.85759,-2.38186,-2.74468,0.346242,0
0.32317,0.08265,2.69008,-1.57557,-0.54397,-1.71022,-0.71748,0.43206,-1.81388,0.65501,-0.65168,0.54315,0.44901,-1.97595,-0.36357,-2.64104,1.32072,0.49674,0.60449,-1.04265,0.31546,0
0.90997,0.16828,-1.48249,3.45818,1.82649,1.33689,0.60574,-0.05178,0.42204,-4.61718,-1.01165,0.5773,1.48174,1.60367,-1.66209,7.53379,0.30556400000000006,-4.675732,-2.23221,4.79227,2.0212,0
0.74265,1.46436,-1.24244,0.46683,2.66071,-1.12461,0.33804,0.01014,-1.7161,-0.08725,0.31388,2.40307,0.64722,-1.09513,-1.34973,0.99263,-0.39866,-1.25083,-4.48819,-0.64284,1.3722819999999998,1
1.90346,1.5902200000000002,2.27297,-4.37195,1.22604,-2.26205,0.95494,2.33184,-0.91677,-0.19202,-0.2431,-1.75675,0.13619,-0.49653,-2.90367,-0.25399,0.62881,-1.05101,0.89454,-6.3173,-1.96463,0
1.09333,1.77693,1.31735,-3.17188,-2.28617,2.88179,0.78828,-0.90535,-2.02051,-1.5225,-0.11934,-0.42716,-0.87037,0.56322,1.03075,2.60954,0.967338,-3.28352,-3.67544,2.11529,0.40252,0
-1.29222,-1.05991,1.23737,-0.15145,-1.7208,1.1548,0.17655,-2.0887,0.07493,-0.1632,0.47735,0.23313,0.52108,0.78055,0.03672,-2.71893,0.26848799999999995,1.17019,0.68946,4.74681,0.42676,0
-1.76753,-1.08726,-0.09887,1.04524,-2.70064,2.97909,-2.29026,2.51738,-1.05223,1.50213,0.18501,0.43412,1.05032,1.67713,-0.91745,5.91363,-0.63965,0.754676,-1.51528,-2.74389,2.79516,0
-1.06855,-1.57111,0.77827,1.64624,0.89388,-0.32461,1.69061,-0.57002,-2.31682,0.09212,-1.74795,0.04538,0.25003,-0.58985,1.10298,-2.07877,-0.48056,3.3585659999999997,-1.29406,3.47906,-0.38734999999999997,1
0.61416,0.54977,-0.49598,4.66287,2.77235,0.09536,-0.32314,1.62682,1.91694,-3.80237,0.46353,2.53693,0.15614,1.37003,-1.71129,6.78329,-1.274186,-3.77439,2.21893,4.16638,3.22031,0
0.15154,1.02834,-1.74872,4.84714,-1.71016,-2.53121,0.08903,3.38602,-2.93847,-3.34423,-0.08343,-0.9793,-1.64493,-0.10123,1.89702,4.41239,-1.20808,-1.006902,0.28397,-3.53527,2.159406,0
-2.56106,0.4738,-1.43426,0.75494,0.55149,1.98936,0.93653,-2.72781,2.85989,-2.67773,-0.53344,0.02472,-0.17323,0.98219,0.2426,1.74195,-0.52443,-2.51488,-1.6014,5.74252,1.43042,0
2.665362,0.67935,4.75765,-4.41121,3.13999,-0.53419,2.50747,2.39202,0.41925,-1.47238,-1.59295,0.48784,-0.452,0.78628,0.51483,3.74238,0.638876,-5.64416,2.18873,-1.82054,0.8256400000000002,0
-0.5441,0.36494,0.4507,-0.4269,0.58697,-0.71172,-0.32274,0.55345,-2.86842,-1.07145,-0.41633,0.32641,-0.50555,-0.11583,-1.54719,0.05601,0.242852,2.11753,-2.80567,-0.54189,0.03595,0
-0.3333959999999999,-1.32968,-0.87185,1.69767,1.19428,-0.50481,0.28652,0.72677,1.40977,-1.72696,0.45466,-0.4795,-1.866,1.20119,-2.23729,0.17142,-0.65521,4.3482,2.5776,1.37558,-1.03079,1
-1.924,3.97469,-1.24896,-2.72479,1.91015,0.77492,0.45328,0.54553,1.04361,1.07835,1.11893,-0.45178,0.77579,2.28123,1.46931,-0.47726,0.90419,0.81361,-1.90376,-2.33993,-1.34877,0
-0.8942,-0.34924,3.06732,-3.68948,0.32377,-0.40137,0.35152,-1.18481,-1.87118,3.56468,0.07414,-0.34841,-0.46926,-1.23965,-0.88961,-5.46693,-0.61102,1.34436,-2.02844,0.02202,0.07603199999999999,0
1.51533,1.33999,1.3837,-2.66513,0.64537,1.033512,-0.21398,0.3996,0.4088,-1.07451,-1.79274,0.27385,-1.27774,-0.47505,0.66867,2.24906,0.99141,-2.8556280000000003,0.2081,0.81966,-0.80638,1
-3.93559,1.51602,2.59772,-5.52389,0.11106,-1.4609360000000002,1.03526,0.7787,-2.12029,3.91403,0.72472,1.55655,-0.63161,1.40109,0.5071,-7.59646,0.50272,7.89257,-0.60782,-4.07568,-3.16024,0
4.56113,4.10145,0.53513,-2.04547,0.24257,-3.80981,0.40004,3.69047,-0.83378,-0.75564,1.36216,0.50663,0.38151,0.72885,0.68832,3.17469,-1.31852,-5.79928,1.08621,-9.34409,0.7108300000000001,0
-2.41197,1.5822,0.29481,-2.93695,2.70435,-0.86478,0.52812,-1.26482,-2.96024,0.32013,-0.23429,0.41504,0.23978,2.13682,-0.02921,-1.79072,1.60743,0.74714,-7.88862,-0.57727,-0.32477,0
-4.41344,-3.65646,0.25989,3.68433,-0.09593,-0.45719000000000004,0.36388,-0.58509,-1.41926,0.57838,-0.51972,-0.58136,0.45294,-0.77137,-0.23654,-2.14281,1.18093,4.67765,-0.89614,2.86525,1.63832,0
-0.481592,-0.319006,-0.38963,1.89596,-0.47303,0.180218,-0.64926,0.83283,-2.23888,-0.84768,-0.27558,-1.07864,-1.98561,0.7046,-1.32633,0.64045,-0.62461,2.22877,-1.37831,0.11584,0.7366680000000001,0
-1.67278,-1.21835,-0.8775,1.08509,-3.80423,2.18682,-1.28737,-0.73442,-1.43017,-0.70148,-0.67739,0.43398,-1.36121,-0.54393,-0.09467,3.86214,0.3048,-1.45258,-3.87045,0.95765,2.32865,0
4.5581,3.63289,-1.94397,1.24849,4.72091,-0.1396,0.80596,0.03755,-0.61918,-1.59922,-0.65439,-2.02864,-0.25735,2.1858,1.60454,6.06092,0.40179,-8.38571,-5.45905,1.83475,2.8862560000000004,0
0.110446,-0.91294,0.17691,1.60889,3.0161,2.66518,0.28811,-0.73042,-0.51552,-3.3915,0.36003,-1.47186,-0.79626,0.27804,0.30638,6.23596,0.69529,-3.22073,-3.79574,6.8534,2.0662080000000005,0
-3.44832,-0.69221,-0.32587,3.15699,-1.05194,0.07366,1.4937,2.44609,-2.14368,2.63297,0.45595,0.30891,0.0666,-0.92987,0.84999,0.67772,1.15233,4.60199,-0.77425,-2.03586,1.4817300000000002,0
7.28861,1.97098,-0.82268,4.0768699999999995,1.09019,-3.48207,1.44875,1.75053,1.48353,-3.01105,-0.65228,-0.40843,0.60023,2.19389,-0.9255,7.95039,-0.34745,-13.15087,2.56684,-0.09166,5.257498,0
-2.79214,-3.502606,0.50102,5.68198,-0.15654,-0.243238,0.94181,0.61503,-1.05497,1.02527,1.28183,-1.01972,-0.90118,1.19712,1.24811,-1.58604,0.17733,6.85253,2.87571,3.97211,1.1108879999999999,0
3.69412,2.25803,-1.31373,1.90878,2.03867,-1.60785,0.01585,0.69867,-0.99101,-2.82615,0.62458,-1.90629,-0.93334,-0.62095,-0.38967,5.34464,-0.04752200000000004,-6.60415,-2.97107,-0.28867,2.42342,0
-0.58586,0.83323,2.87378,-6.53352,-2.8727,2.86043,-0.32135,-2.58534,0.96189,1.21527,0.0862,0.36173,-1.31987,0.06385,-0.10092,-0.68788,-0.033964000000000015,-5.55123,-2.60712,0.61859,1.26066,0
-3.87172,1.05916,0.86707,-4.85653,-0.00387,2.90188,-0.02552,-1.13092,0.10391,-0.81631,-1.09239,0.05686,-1.26767,-0.38495,0.27372,-0.91415,0.65109,2.94346,-2.85126,1.03297,-3.32662,1
-2.51255,-0.47387,0.79209,-0.32997,0.95779,-0.9042239999999999,-0.37071,-2.77297,-2.80823,0.18091,-0.60239,0.23047,-0.56349,-0.51642,0.77258,-5.59473,-0.014098,3.13957,-4.54014,3.52496,0.6063400000000001,0
0.15406,-1.26971,2.12133,-1.29936,-0.81197,1.02157,0.3263,1.75915,-3.38286,4.2375,1.05737,-0.50177,0.56337,0.88639,0.4281,-1.94265,0.345506,4.24819,-0.59321,-2.10603,-0.08532,0
-2.5238,1.28567,-2.43608,2.65058,5.93242,2.942428,-0.48793,-0.73302,-1.88044,0.21706,-0.38957,-0.49839,-0.09175,0.50407,0.31315,3.82728,-0.34266,2.70397,-7.96841,8.4843,0.58191,0
0.13908,-2.103212,0.43001,0.76148,-2.38984,1.96903,1.34139,-2.04542,1.05346,0.64306,0.52477,-0.54419,0.91247,-0.66909,0.52224,0.14132,-2.19063,-2.14582,0.45552,3.6719,1.80872,0
-2.32884,-1.06147,2.02379,-2.69246,1.58221,-1.03178,0.89205,-0.48958,-0.86436,5.19254,-1.05797,-1.23093,-0.56314,-1.36423,1.69789,-5.41448,0.186144,2.039576,-2.11067,-2.31763,0.90095,0
-1.22338,-1.65349,-0.80799,0.80558,-0.73884,0.61521,-1.57768,-3.45692,-0.00749,-1.09989,0.9666,-0.87734,-0.83096,0.67721,1.06298,-0.67606,0.9212,-0.9057340000000002,-3.72947,4.41839,0.14430199999999999,0
-1.73737,2.06268,-5.46844,6.33221,3.5948,3.74372,-0.0861,-1.61164,-1.18423,-3.096,-1.1148,-1.11027,1.60367,-0.695,-1.78522,7.04972,0.47733800000000004,-0.80986,-8.51456,9.32465,1.81435,0
